device_id,timestamp,room_temp_c,setpoint_c,ambient_temp_c,compressor_state,power_watt,mode
DVC-104,2026-06-14 11:00:00,23.5,24.0,33.31,0,44.9,FAN
DVC-104,2026-06-04 15:45:00,85.0,24.0,36.46,0,58.1,FAN
DVC-103,2026-06-10 09:15:00,25.81,24.0,30.06,1,1245.3,COOL
DVC-104,2026-06-13 18:45:00,23.5,24.0,34.91,1,1610.0,COOL
DVC-104,2026-06-08 14:00:00,24.12,24.0,36.89,1,1349.6,COOL
DVC-104,2026-06-14 09:45:00,23.5,24.0,32.16,1,1217.9,COOL
DVC-105,2026-06-02 19:30:00,24.23,24.0,34.66,1,1412.7,COOL
DVC-102,2026-06-07 15:30:00,24.66,24.0,36.38,0,41.8,FAN
DVC-104,2026-06-08 17:30:00,24.56,24.0,35.36,0,37.4,FAN
DVC-103,2026-06-05 09:15:00,25.85,24.0,30.92,1,1198.8,COOL
DVC-104,2026-06-03 15:30:00,24.13,24.0,36.45,1,1578.6,COOL
DVC-102,2026-06-08 06:45:00,25.95,26.0,26.02,0,62.4,OFF
DVC-104,2026-06-02 19:00:00,24.58,24.0,34.66,0,57.4,FAN
DVC-104,2026-06-13 05:15:00,23.5,26.0,26.36,0,40.7,OFF
DVC-105,2026-06-14 18:30:00,24.34,24.0,35.47,1,1508.3,COOL
DVC-105,2026-06-07 08:45:00,26.48,26.0,31.86,0,48.2,FAN
DVC-101,2026-06-08 13:45:00,24.34,24.0,37.14,1,1281.3,COOL
DVC-101,2026-06-09 04:30:00,25.4,26.0,25.48,0,22.6,OFF
DVC-101,2026-06-02 03:00:00,25.45,26.0,25.5,0,46.4,OFF
DVC-104,2026-06-03 03:30:00,26.33,26.0,24.88,0,50.7,OFF
DVC-103,2026-06-02 21:00:00,24.4,26.0,30.75,0,37.0,FAN
DVC-105,2026-06-10 22:45:00,25.9,26.0,28.25,0,56.0,OFF
DVC-102,2026-06-14 14:00:00,24.36,24.0,37.77,1,1425.0,COOL
DVC-102,2026-06-08 18:00:00,24.4,24.0,35.46,1,982.5,COOL
DVC-101,2026-06-06 19:15:00,24.47,24.0,33.03,0,26.6,FAN
DVC-105,2026-06-07 18:45:00,24.42,24.0,33.78,1,1474.4,COOL
DVC-103,2026-06-13 23:00:00,25.61,26.0,28.0,0,48.9,OFF
DVC-105,2026-06-04 15:00:00,24.81,24.0,36.89,0,36.6,FAN
DVC-105,2026-06-01 23:15:00,26.31,26.0,27.8,0,41.2,OFF
DVC-105,2026-06-04 14:15:00,24.84,24.0,36.39,0,44.0,FAN
DVC-102,2026-06-13 07:45:00,26.02,26.0,28.08,0,61.2,OFF
DVC-103,2026-06-01 16:45:00,24.54,24.0,36.07,0,42.7,FAN
DVC-101,2026-06-11 09:00:00,25.92,24.0,31.46,1,1345.8,COOL
DVC-101,2026-06-01 00:45:00,26.93,26.0,26.58,0,50.6,OFF
DVC-101,2026-06-05 13:00:00,24.42,24.0,35.88,1,1351.4,COOL
DVC-105,2026-06-08 04:45:00,25.6,26.0,26.0,0,48.4,OFF
DVC-105,2026-06-10 17:30:00,24.49,24.0,35.58,1,1346.1,COOL
DVC-102,2026-06-02 15:30:00,24.25,24.0,36.48,1,1286.2,COOL
DVC-104,2026-06-11 05:30:00,23.5,26.0,25.76,0,61.8,OFF
DVC-102,2026-06-10 20:15:00,24.14,24.0,31.92,1,1289.8,COOL
DVC-103,2026-06-05 11:30:00,24.14,24.0,33.67,1,1068.3,COOL
DVC-102,2026-06-06 06:30:00,25.96,26.0,27.46,0,40.5,OFF
DVC-101,2026-06-14 13:15:00,24.08,24.0,35.13,1,1406.4,COOL
DVC-102,2026-06-02 19:00:00,24.44,24.0,33.4,1,1370.0,COOL
DVC-104,2026-06-11 12:15:00,23.5,24.0,36.06,1,1370.6,COOL
DVC-103,2026-06-13 15:15:00,24.58,24.0,36.02,0,49.3,FAN
DVC-105,2026-06-05 06:45:00,25.79,26.0,28.24,0,49.8,OFF
DVC-101,2026-06-02 04:00:00,25.17,26.0,24.85,0,29.1,OFF
DVC-102,2026-06-10 04:45:00,25.73,26.0,26.88,0,50.2,OFF
DVC-103,2026-06-11 19:00:00,24.43,24.0,33.84,1,1110.6,COOL
DVC-105,2026-06-02 11:00:00,24.33,24.0,33.44,0,34.8,FAN
DVC-104,2026-06-03 10:00:00,24.66,24.0,33.27,1,1357.8,COOL
DVC-101,2026-06-10 17:30:00,24.62,24.0,35.95,1,1388.5,COOL
DVC-104,2026-06-03 21:45:00,25.34,26.0,30.61,0,45.1,FAN
DVC-102,2026-06-01 07:15:00,26.72,26.0,28.88,0,52.2,OFF
DVC-104,2026-06-14 11:15:00,23.5,24.0,33.3,1,1290.8,COOL
DVC-105,2026-06-09 19:15:00,24.29,24.0,33.66,1,1272.6,COOL
DVC-103,2026-06-11 13:00:00,24.17,24.0,35.75,1,1226.4,COOL
DVC-101,2026-06-05 15:45:00,24.37,24.0,36.69,1,1241.7,COOL
DVC-104,2026-06-03 14:15:00,24.65,24.0,36.97,0,36.7,FAN
DVC-105,2026-06-07 00:45:00,26.47,26.0,25.29,0,53.3,OFF
DVC-105,2026-06-04 11:30:00,24.41,24.0,35.99,1,1531.7,COOL
DVC-102,2026-06-07 15:45:00,24.38,24.0,35.91,1,1439.8,COOL
DVC-105,2026-06-08 18:30:00,24.56,24.0,35.31,0,43.9,FAN
DVC-101,2026-06-10 07:15:00,26.52,26.0,28.37,0,50.6,OFF
DVC-101,2026-06-14 04:15:00,25.27,26.0,25.25,0,34.1,OFF
DVC-101,2026-06-12 15:15:00,24.35,24.0,36.77,1,1444.2,COOL
DVC-104,2026-06-14 01:15:00,23.5,26.0,25.57,0,43.1,OFF
DVC-101,2026-06-10 21:15:00,24.66,26.0,28.42,0,52.4,FAN
DVC-105,2026-06-10 05:45:00,25.63,26.0,26.1,0,45.9,OFF
DVC-104,2026-06-09 16:00:00,23.5,24.0,36.44,1,1473.3,COOL
DVC-105,2026-06-07 01:00:00,26.33,26.0,25.78,0,47.4,OFF
DVC-102,2026-06-01 13:15:00,24.3,24.0,35.65,1,1406.8,COOL
DVC-101,2026-06-09 20:45:00,24.55,24.0,31.1,0,43.8,FAN
DVC-101,2026-06-03 01:30:00,25.79,26.0,25.45,0,59.8,OFF
DVC-105,2026-06-10 00:30:00,25.73,26.0,25.8,0,44.5,OFF
DVC-105,2026-06-14 07:45:00,27.01,26.0,29.77,0,47.8,OFF
DVC-102,2026-06-09 11:15:00,24.42,24.0,33.36,0,49.0,FAN
DVC-105,2026-06-03 19:45:00,24.17,24.0,33.28,1,1350.0,COOL
DVC-104,2026-06-10 12:15:00,23.5,24.0,34.12,1,1285.0,COOL
DVC-101,2026-06-01 08:30:00,25.96,26.0,30.59,1,1501.3,COOL
DVC-104,2026-06-11 10:45:00,23.5,24.0,33.36,0,41.3,FAN
DVC-103,2026-06-11 12:30:00,24.07,24.0,35.48,1,1405.5,COOL
DVC-101,2026-06-11 04:45:00,25.18,26.0,25.89,0,44.4,OFF
DVC-102,2026-06-13 08:15:00,26.31,26.0,28.95,0,34.2,FAN
DVC-102,2026-06-13 12:45:00,24.91,24.0,36.6,0,44.6,FAN
DVC-101,2026-06-02 10:00:00,24.72,24.0,32.74,1,1136.8,COOL
DVC-104,2026-06-14 18:15:00,23.5,24.0,33.64,1,1353.2,COOL
DVC-102,2026-06-14 12:45:00,24.36,24.0,36.41,1,1390.2,COOL
DVC-104,2026-06-11 11:45:00,23.5,24.0,34.92,1,1213.7,COOL
DVC-104,2026-06-07 11:15:00,23.93,24.0,34.11,1,1422.1,COOL
DVC-105,2026-06-08 07:30:00,26.13,26.0,28.75,0,30.1,OFF
DVC-104,2026-06-06 09:30:00,25.31,24.0,32.11,1,1334.6,COOL
DVC-103,2026-06-02 01:30:00,25.51,26.0,25.31,0,40.9,OFF
DVC-103,2026-06-11 01:45:00,25.92,26.0,25.1,0,49.6,OFF
DVC-103,2026-06-08 18:30:00,24.32,24.0,35.56,1,1192.4,COOL
DVC-104,2026-06-09 13:15:00,23.5,24.0,37.31,1,1493.7,COOL
DVC-105,2026-06-04 00:45:00,26.14,26.0,26.34,0,51.4,OFF
DVC-105,2026-06-05 11:30:00,24.16,24.0,34.07,1,1391.0,COOL
DVC-102,2026-06-02 12:45:00,24.19,24.0,35.93,1,1350.9,COOL
DVC-105,2026-06-10 19:45:00,24.51,24.0,32.92,0,49.5,FAN
DVC-104,2026-06-08 01:45:00,27.08,26.0,25.1,0,38.7,OFF
DVC-102,2026-06-07 04:15:00,26.05,26.0,24.99,0,44.7,OFF
DVC-104,2026-06-11 22:00:00,23.5,26.0,28.36,0,59.8,OFF
DVC-103,2026-06-06 14:30:00,24.1,24.0,36.23,1,1405.1,COOL
DVC-105,2026-06-13 18:15:00,24.83,24.0,35.64,0,36.8,FAN
DVC-103,2026-06-06 23:15:00,25.63,26.0,27.7,0,56.2,OFF
DVC-101,2026-06-05 05:00:00,26.2,26.0,26.12,0,36.5,OFF
DVC-103,2026-06-09 06:15:00,25.45,26.0,26.14,0,53.5,OFF
DVC-104,2026-06-11 02:45:00,23.5,26.0,24.76,0,64.2,OFF
DVC-102,2026-06-11 17:45:00,24.73,24.0,36.17,0,43.5,FAN
DVC-105,2026-06-14 04:30:00,26.27,26.0,25.09,0,46.2,OFF
DVC-103,2026-06-13 11:30:00,24.21,24.0,35.12,1,1339.1,COOL
DVC-101,2026-06-07 07:15:00,26.34,26.0,28.67,0,48.9,OFF
DVC-101,2026-06-12 16:45:00,24.33,24.0,36.24,1,1342.6,COOL
DVC-101,2026-06-11 18:30:00,24.47,24.0,34.34,0,61.7,FAN
DVC-101,2026-06-04 16:15:00,24.72,24.0,37.17,0,32.8,FAN
DVC-102,2026-06-02 15:00:00,24.75,24.0,37.2,0,28.5,FAN
DVC-101,2026-06-09 21:30:00,25.26,26.0,30.38,0,50.2,FAN
DVC-104,2026-06-03 05:30:00,26.51,26.0,25.71,0,35.4,OFF
DVC-101,2026-06-10 02:30:00,25.95,26.0,23.92,0,35.9,OFF
DVC-103,2026-06-03 09:15:00,25.43,24.0,32.07,1,1439.7,COOL
DVC-103,2026-06-02 11:45:00,24.19,24.0,35.35,1,1697.9,COOL
DVC-105,2026-06-12 00:45:00,25.73,26.0,26.02,0,29.4,OFF
DVC-105,2026-06-09 08:30:00,26.56,26.0,30.85,0,49.9,FAN
DVC-105,2026-06-02 16:00:00,24.74,24.0,37.35,0,52.1,FAN
DVC-101,2026-06-06 02:15:00,26.24,26.0,25.51,0,56.4,OFF
DVC-103,2026-06-11 18:30:00,24.18,24.0,34.24,1,1199.3,COOL
DVC-102,2026-06-12 06:30:00,25.63,26.0,27.27,0,49.8,OFF
DVC-101,2026-06-13 16:45:00,24.77,24.0,37.18,0,55.9,FAN
DVC-105,2026-06-11 10:15:00,24.77,24.0,33.6,1,1246.4,COOL
DVC-104,2026-06-03 09:15:00,25.52,24.0,32.5,1,1423.7,COOL
DVC-104,2026-06-12 01:00:00,23.5,26.0,26.12,0,38.0,OFF
DVC-105,2026-06-13 06:30:00,26.51,26.0,27.52,0,48.5,OFF
DVC-103,2026-06-07 05:00:00,25.56,26.0,26.84,0,57.8,OFF
DVC-102,2026-06-05 08:15:00,26.33,26.0,28.99,0,40.4,FAN
DVC-103,2026-06-09 01:30:00,26.45,26.0,24.56,0,40.9,OFF
DVC-104,2026-06-04 14:00:00,24.47,24.0,36.86,1,1464.8,COOL
DVC-101,2026-06-07 08:00:00,26.26,26.0,28.44,1,1393.1,COOL
DVC-102,2026-06-13 14:00:00,24.43,24.0,36.61,1,1216.9,COOL
DVC-104,2026-06-09 00:45:00,23.5,26.0,26.41,0,37.5,OFF
DVC-104,2026-06-04 23:45:00,25.73,26.0,27.46,0,54.3,OFF
DVC-101,2026-06-07 11:45:00,24.46,24.0,34.58,1,1250.0,COOL
DVC-104,2026-06-13 23:15:00,23.5,26.0,27.81,0,73.0,OFF
DVC-102,2026-06-04 03:15:00,25.74,26.0,24.12,0,64.1,OFF
DVC-103,2026-06-13 06:45:00,25.41,26.0,27.53,0,42.6,OFF
DVC-103,2026-06-09 21:45:00,25.36,26.0,31.1,0,40.4,FAN
DVC-104,2026-06-01 05:15:00,26.6,26.0,25.62,0,49.3,OFF
DVC-103,2026-06-10 01:15:00,26.31,26.0,26.26,0,30.9,OFF
DVC-102,2026-06-06 06:15:00,25.68,26.0,26.9,0,51.2,OFF
DVC-103,2026-06-01 19:00:00,24.09,24.0,34.55,1,1350.1,COOL
DVC-101,2026-06-04 03:45:00,24.74,26.0,24.92,0,47.5,OFF
DVC-101,2026-06-11 20:00:00,24.05,24.0,31.98,1,1497.4,COOL
DVC-105,2026-06-03 23:45:00,25.93,26.0,26.7,0,52.5,OFF
DVC-104,2026-06-06 05:45:00,25.71,26.0,26.53,0,44.4,OFF
DVC-101,2026-06-12 22:00:00,25.46,26.0,29.46,0,65.2,OFF
DVC-102,2026-06-01 16:45:00,24.19,24.0,36.12,1,1290.8,COOL
DVC-101,2026-06-12 19:45:00,24.3,24.0,33.7,0,59.7,FAN
DVC-101,2026-06-11 10:15:00,24.85,24.0,32.49,1,1441.7,COOL
DVC-104,2026-06-03 19:15:00,24.76,24.0,34.19,0,59.5,FAN
DVC-101,2026-06-12 02:30:00,26.25,26.0,24.41,0,42.0,OFF
DVC-103,2026-06-13 21:30:00,24.81,26.0,29.15,0,37.6,FAN
DVC-102,2026-06-08 04:15:00,25.45,26.0,25.57,0,39.1,OFF
DVC-101,2026-06-06 20:45:00,24.51,24.0,30.93,0,40.4,FAN
DVC-103,2026-06-12 04:00:00,25.85,26.0,23.29,0,44.9,OFF
DVC-105,2026-06-13 17:15:00,24.46,24.0,36.25,1,1272.6,COOL
DVC-103,2026-06-05 07:00:00,26.26,26.0,27.66,0,43.4,OFF
DVC-105,2026-06-02 10:30:00,24.36,24.0,34.24,1,1475.9,COOL
DVC-101,2026-06-11 10:00:00,25.19,24.0,32.52,1,1154.6,COOL
DVC-103,2026-06-08 21:45:00,25.25,26.0,30.51,0,42.4,FAN
DVC-102,2026-06-13 23:15:00,25.96,26.0,26.76,0,50.9,OFF
DVC-103,2026-06-04 23:15:00,26.12,26.0,27.69,0,71.2,OFF
DVC-104,2026-06-11 00:45:00,23.5,26.0,27.38,0,31.1,OFF
DVC-104,2026-06-04 04:45:00,25.98,26.0,25.43,0,45.2,OFF
DVC-103,2026-06-04 11:00:00,24.54,24.0,33.72,0,44.0,FAN
DVC-101,2026-06-13 23:45:00,26.2,26.0,25.96,0,33.7,OFF
DVC-105,2026-06-09 13:00:00,24.76,24.0,36.47,0,47.1,FAN
DVC-102,2026-06-10 11:00:00,24.11,24.0,34.63,1,1516.3,COOL
DVC-104,2026-06-05 10:30:00,24.13,24.0,33.85,1,1401.3,COOL
DVC-101,2026-06-07 21:30:00,25.01,26.0,29.68,0,41.0,FAN
DVC-101,2026-06-14 20:45:00,24.35,24.0,30.75,0,55.1,FAN
DVC-102,2026-06-08 16:30:00,24.33,24.0,36.22,1,1391.7,COOL
DVC-101,2026-06-07 18:15:00,24.02,24.0,34.72,1,1420.6,COOL
DVC-103,2026-06-05 00:15:00,26.35,26.0,26.54,0,55.3,OFF
DVC-103,2026-06-01 14:45:00,24.57,24.0,36.96,0,44.7,FAN
DVC-101,2026-06-05 22:00:00,25.79,26.0,29.28,0,54.7,OFF
DVC-102,2026-06-06 11:30:00,24.57,24.0,35.4,0,35.0,FAN
DVC-103,2026-06-11 23:00:00,25.58,26.0,28.65,0,54.1,OFF
DVC-101,2026-06-01 02:00:00,26.53,26.0,25.19,0,54.2,OFF
DVC-105,2026-06-05 02:30:00,25.16,26.0,25.67,0,65.1,OFF
DVC-105,2026-06-06 16:45:00,24.62,24.0,36.69,0,54.1,FAN
DVC-103,2026-06-12 06:30:00,26.18,26.0,27.33,0,63.2,OFF
DVC-104,2026-06-11 21:45:00,23.5,26.0,29.28,0,58.5,FAN
DVC-102,2026-06-13 05:45:00,25.44,26.0,26.53,0,36.0,OFF
DVC-105,2026-06-07 14:30:00,24.82,24.0,37.11,0,45.4,FAN
DVC-102,2026-06-13 14:45:00,24.44,24.0,36.66,1,1327.2,COOL
DVC-102,2026-06-05 19:00:00,24.27,24.0,33.97,0,50.6,FAN
DVC-104,2026-06-06 14:15:00,24.18,24.0,36.4,1,1583.5,COOL
DVC-104,2026-06-02 03:00:00,25.99,26.0,24.53,0,40.4,OFF
DVC-101,2026-06-05 00:45:00,26.03,26.0,26.33,0,47.2,OFF
DVC-101,2026-06-05 01:45:00,25.98,26.0,25.35,0,67.1,OFF
DVC-104,2026-06-12 21:45:00,23.5,26.0,29.62,0,49.2,FAN
DVC-102,2026-06-13 15:30:00,24.11,24.0,36.81,1,1421.6,COOL
DVC-101,2026-06-14 18:30:00,24.66,24.0,34.64,0,52.4,FAN
DVC-105,2026-06-07 19:00:00,24.22,24.0,34.16,1,1077.0,COOL
DVC-104,2026-06-03 22:00:00,25.46,26.0,29.01,0,36.4,OFF
DVC-103,2026-06-11 05:15:00,25.66,26.0,26.33,0,42.9,OFF
DVC-105,2026-06-08 17:00:00,24.76,24.0,36.03,0,54.8,FAN
DVC-105,2026-06-11 22:15:00,25.5,26.0,30.48,0,48.9,OFF
DVC-102,2026-06-07 01:00:00,26.23,26.0,25.83,0,55.7,OFF
DVC-105,2026-06-11 22:45:00,25.73,26.0,28.71,0,54.2,OFF
DVC-103,2026-06-11 22:15:00,24.92,26.0,28.74,0,50.1,OFF
DVC-105,2026-06-04 01:45:00,26.27,26.0,25.79,0,33.7,OFF
DVC-105,2026-06-10 16:30:00,24.36,24.0,36.77,1,1353.5,COOL
DVC-101,2026-06-12 17:00:00,24.03,24.0,36.09,1,1593.9,COOL
DVC-101,2026-06-04 11:00:00,24.75,24.0,33.58,0,51.3,FAN
DVC-101,2026-06-04 20:45:00,24.1,24.0,32.19,1,1338.6,COOL
DVC-102,2026-06-06 11:45:00,24.18,24.0,35.04,1,1158.3,COOL
DVC-104,2026-06-01 10:00:00,24.62,24.0,32.54,1,1463.3,COOL
DVC-102,2026-06-03 14:15:00,24.61,24.0,36.12,0,34.6,FAN
DVC-101,2026-06-06 13:15:00,24.48,24.0,36.65,0,36.0,FAN
DVC-102,2026-06-01 13:00:00,24.68,24.0,37.05,0,42.0,FAN
DVC-104,2026-06-14 12:15:00,23.5,24.0,34.79,0,49.7,FAN
DVC-103,2026-06-13 17:15:00,24.65,24.0,34.77,0,44.3,FAN
DVC-103,2026-06-12 20:45:00,23.98,24.0,30.93,1,1412.5,COOL
DVC-102,2026-06-14 04:15:00,25.25,26.0,24.75,0,51.2,OFF
DVC-105,2026-06-01 02:15:00,26.75,26.0,24.83,0,40.6,OFF
DVC-105,2026-06-01 21:15:00,25.37,26.0,30.75,0,44.9,FAN
DVC-105,2026-06-09 23:15:00,25.38,26.0,28.61,0,59.9,OFF
DVC-103,2026-06-03 05:15:00,25.62,26.0,26.13,0,46.2,OFF
DVC-104,2026-06-10 18:30:00,23.5,24.0,34.53,0,59.1,FAN
DVC-105,2026-06-05 08:30:00,26.23,26.0,29.84,0,42.5,FAN
DVC-101,2026-06-02 14:15:00,24.02,24.0,36.59,1,1502.7,COOL
DVC-104,2026-06-04 06:00:00,26.0,26.0,27.08,0,49.8,OFF
DVC-104,2026-06-07 05:00:00,26.09,26.0,26.21,0,39.4,OFF
DVC-101,2026-06-09 06:15:00,25.48,26.0,27.28,0,47.8,OFF
DVC-105,2026-06-09 01:30:00,26.6,26.0,24.56,0,65.8,OFF
DVC-101,2026-06-02 07:45:00,25.84,26.0,28.36,0,34.3,OFF
DVC-102,2026-06-03 13:30:00,24.6,24.0,36.75,0,52.8,FAN
DVC-101,2026-06-14 12:15:00,24.41,24.0,35.11,1,1259.3,COOL
DVC-103,2026-06-06 12:00:00,24.62,24.0,34.64,0,51.2,FAN
DVC-102,2026-06-08 20:45:00,24.27,24.0,30.88,0,55.9,FAN
DVC-101,2026-06-11 10:30:00,24.48,24.0,33.05,1,1443.9,COOL
DVC-101,2026-06-01 06:15:00,25.79,26.0,26.83,0,63.6,OFF
DVC-104,2026-06-02 22:00:00,25.85,26.0,29.31,0,55.2,OFF
DVC-104,2026-06-06 01:30:00,26.18,26.0,24.96,0,50.5,OFF
DVC-101,2026-06-08 04:30:00,25.38,26.0,25.65,0,27.7,OFF
DVC-103,2026-06-01 00:45:00,27.2,26.0,26.67,0,70.7,OFF
DVC-102,2026-06-09 22:45:00,26.03,26.0,28.02,0,41.7,OFF
DVC-104,2026-06-01 00:15:00,26.87,26.0,25.8,0,48.8,OFF
DVC-101,2026-06-10 09:45:00,25.56,24.0,33.12,1,1394.7,COOL
DVC-105,2026-06-09 04:15:00,25.76,26.0,26.1,0,38.6,OFF
DVC-104,2026-06-09 02:45:00,23.5,26.0,24.88,0,51.9,OFF
DVC-101,2026-06-02 20:15:00,24.35,24.0,32.27,1,1374.4,COOL
DVC-103,2026-06-11 08:30:00,26.2,26.0,29.88,0,30.2,FAN
DVC-104,2026-06-08 05:30:00,26.1,26.0,25.68,0,35.7,OFF
DVC-105,2026-06-10 18:30:00,24.12,24.0,35.08,1,1312.1,COOL
DVC-104,2026-06-03 18:00:00,24.57,24.0,35.58,0,43.6,FAN
DVC-104,2026-06-13 21:15:00,23.5,26.0,29.43,0,47.8,FAN
DVC-105,2026-06-05 15:00:00,24.37,24.0,38.3,1,1367.6,COOL
DVC-104,2026-06-09 02:30:00,23.5,26.0,24.71,0,39.5,OFF
DVC-102,2026-06-11 07:45:00,25.92,26.0,28.22,0,51.7,OFF
DVC-102,2026-06-07 10:15:00,24.36,24.0,32.65,1,1276.7,COOL
DVC-101,2026-06-05 08:45:00,26.38,26.0,31.42,0,26.4,FAN
DVC-103,2026-06-14 00:00:00,25.95,26.0,25.78,0,41.9,OFF
DVC-102,2026-06-09 06:45:00,25.63,26.0,28.8,0,52.7,OFF
DVC-104,2026-06-14 18:00:00,23.5,24.0,35.36,0,39.6,FAN
DVC-103,2026-06-01 10:30:00,24.17,24.0,33.66,1,1269.4,COOL
DVC-103,2026-06-06 21:45:00,25.04,26.0,29.53,0,33.2,FAN
DVC-102,2026-06-05 03:00:00,25.74,26.0,25.19,0,33.2,OFF
DVC-104,2026-06-10 12:45:00,23.5,24.0,36.7,1,1321.3,COOL
DVC-102,2026-06-14 00:15:00,26.3,26.0,27.01,0,45.1,OFF
DVC-101,2026-06-11 08:00:00,26.0,26.0,30.52,1,1443.5,COOL
DVC-103,2026-06-04 17:15:00,24.9,24.0,35.75,0,39.4,FAN
DVC-104,2026-06-03 21:30:00,25.06,26.0,29.98,0,38.0,FAN
DVC-103,2026-06-11 11:00:00,24.53,24.0,33.56,0,31.3,FAN
DVC-101,2026-06-08 06:15:00,25.13,26.0,26.47,0,35.6,OFF
DVC-105,2026-06-12 17:30:00,24.62,24.0,35.4,0,36.6,FAN
DVC-102,2026-06-04 23:45:00,26.11,26.0,26.99,0,52.8,OFF
DVC-104,2026-06-13 11:15:00,23.5,24.0,33.8,1,1227.7,COOL
DVC-104,2026-06-07 04:00:00,26.16,26.0,25.03,0,40.8,OFF
DVC-104,2026-06-01 13:30:00,24.21,24.0,36.71,1,1355.2,COOL
DVC-104,2026-06-05 06:30:00,25.46,26.0,27.07,0,42.7,OFF
DVC-104,2026-06-01 17:00:00,24.23,24.0,36.22,1,1207.9,COOL
DVC-105,2026-06-03 11:30:00,24.65,24.0,35.74,0,47.1,FAN
DVC-104,2026-06-10 14:30:00,23.5,24.0,37.88,1,1557.7,COOL
DVC-105,2026-06-12 17:45:00,24.46,24.0,34.96,1,1478.7,COOL
DVC-103,2026-06-14 05:15:00,25.88,26.0,26.45,0,44.3,OFF
DVC-104,2026-06-09 23:00:00,23.5,26.0,27.61,0,48.4,OFF
DVC-104,2026-06-07 07:00:00,26.81,26.0,27.83,0,44.4,OFF
DVC-101,2026-06-11 22:15:00,25.59,26.0,29.33,0,46.0,OFF
DVC-104,2026-06-13 16:30:00,23.5,24.0,37.18,1,1286.5,COOL
DVC-103,2026-06-09 04:15:00,25.42,26.0,24.31,0,45.7,OFF
DVC-101,2026-06-05 03:45:00,26.16,26.0,24.69,0,72.0,OFF
DVC-105,2026-06-14 08:15:00,26.47,26.0,29.46,1,1401.7,COOL
DVC-102,2026-06-03 23:45:00,25.99,26.0,27.25,0,33.8,OFF
DVC-104,2026-06-05 08:30:00,25.98,26.0,30.72,0,36.6,FAN
DVC-101,2026-06-12 18:15:00,24.16,24.0,33.7,1,1649.1,COOL
DVC-104,2026-06-14 21:00:00,23.5,26.0,30.78,0,44.9,FAN
DVC-102,2026-06-08 19:30:00,24.49,24.0,31.71,0,44.9,FAN
DVC-105,2026-06-09 21:00:00,24.28,26.0,30.91,0,54.2,FAN
DVC-105,2026-06-11 11:00:00,24.55,24.0,33.14,0,37.9,FAN
DVC-105,2026-06-13 19:15:00,24.33,24.0,33.95,1,1281.8,COOL
DVC-101,2026-06-08 12:15:00,24.74,24.0,36.19,0,48.8,FAN
DVC-102,2026-06-01 20:45:00,24.28,24.0,31.18,1,1344.8,COOL
DVC-104,2026-06-07 02:15:00,26.25,26.0,24.92,0,56.8,OFF
DVC-101,2026-06-02 00:00:00,26.12,26.0,25.96,0,28.1,OFF
DVC-102,2026-06-14 10:30:00,24.04,24.0,32.68,1,1442.2,COOL
DVC-103,2026-06-09 04:45:00,25.6,26.0,24.92,0,56.3,OFF
DVC-104,2026-06-03 21:15:00,24.8,26.0,30.5,0,65.1,FAN
DVC-101,2026-06-13 01:00:00,26.38,26.0,25.8,0,45.5,OFF
DVC-101,2026-06-06 20:30:00,24.24,24.0,31.81,1,1429.4,COOL
DVC-104,2026-06-05 02:00:00,25.86,26.0,25.1,0,50.2,OFF
DVC-105,2026-06-11 19:45:00,24.46,24.0,32.14,0,32.4,FAN
DVC-101,2026-06-14 19:15:00,24.47,24.0,34.23,0,36.9,FAN
DVC-104,2026-06-10 08:30:00,23.5,26.0,30.13,0,58.6,FAN
DVC-101,2026-06-06 22:00:00,25.6,26.0,29.78,0,63.2,OFF
DVC-105,2026-06-10 15:15:00,24.73,24.0,37.43,0,50.7,FAN
DVC-104,2026-06-03 14:00:00,24.15,24.0,36.56,1,1343.1,COOL
DVC-105,2026-06-08 19:30:00,24.15,24.0,33.24,1,1292.7,COOL
DVC-104,2026-06-11 01:15:00,23.5,26.0,24.92,0,41.4,OFF
DVC-104,2026-06-08 09:15:00,25.8,24.0,30.25,1,1272.9,COOL
DVC-102,2026-06-07 22:00:00,25.08,26.0,29.02,0,59.9,OFF
DVC-101,2026-06-12 00:00:00,26.13,26.0,26.85,0,52.0,OFF
DVC-105,2026-06-14 05:30:00,26.23,26.0,25.73,0,53.7,OFF
DVC-103,2026-06-03 06:00:00,25.78,26.0,26.91,0,34.3,OFF
DVC-101,2026-06-10 22:30:00,25.64,26.0,28.28,0,31.5,OFF
DVC-105,2026-06-06 15:15:00,24.7,24.0,36.72,0,46.7,FAN
DVC-102,2026-06-10 06:45:00,25.99,26.0,27.88,0,53.4,OFF
DVC-103,2026-06-01 11:00:00,24.37,24.0,33.76,1,1658.9,COOL
DVC-105,2026-06-07 15:15:00,24.89,24.0,37.22,0,54.8,FAN
DVC-103,2026-06-04 13:00:00,24.13,24.0,36.4,1,1432.7,COOL
DVC-105,2026-06-05 20:15:00,24.45,24.0,32.91,1,1419.5,COOL
DVC-103,2026-06-14 01:45:00,26.09,26.0,25.25,0,66.5,OFF
DVC-102,2026-06-02 09:45:00,24.98,24.0,32.39,1,1349.0,COOL
DVC-104,2026-06-05 23:45:00,26.15,26.0,27.02,0,40.0,OFF
DVC-105,2026-06-05 14:15:00,24.39,24.0,36.57,1,1318.5,COOL
